sofifa_id,player_url,short_name,Name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined,club_contract_valid_until,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url,club_logo_url,club_flag_url,nation_logo_url,nation_flag_url
253461,https://sofifa.com/player/253461/luke-cundle/220002,L. Cundle,Luke Cundle,Luke Cundle,CM,54,74,3.00E+05,6000,19,4/26/2002,170,62,110,Wolverhampton Wanderers,English Premier League,1,RES,39,NA,10/9/2018,2023,14,England,NA,NA,NA,Right,3,2,1,High/Medium,Lean (170-),No,870000,NA,NA,61,51,54,58,46,41,49,49,38,57,46,55,51,52,57,56,74,51,76,50,81,55,50,51,32,52,49,45,51,55,47,53,47,49,48,14,12,6,6,13,NA,51+2,51+2,51+2,55,54,54,54,55,56+2,56+2,56+2,55+2,54+2,54+2,54+2,55+2,51+2,51+2,51+2,51+2,51+2,50+2,46+2,46+2,46+2,50+2,15+2,https://cdn.sofifa.net/players/253/461/22_120.png,https://cdn.sofifa.net/teams/110/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/gb-eng.png
246002,https://sofifa.com/player/246002/luke-matheson/220002,L. Matheson,Luke Matheson,Luke Matheson,"RWB, RB",62,81,975000,3000,18,10/3/2002,168,62,110,Wolverhampton Wanderers,English Premier League,1,RES,30,NA,1/31/2020,2022,14,England,NA,NA,NA,Right,2,3,1,Medium/Medium,Normal (170-),No,2500000,NA,Long Throw-in,76,36,53,61,55,53,55,31,45,58,33,57,45,38,43,61,75,76,79,58,72,43,70,69,44,39,50,58,53,54,34,51,57,54,55,11,9,6,11,8,NA,50+2,50+2,50+2,57,54,54,54,57,56+2,56+2,56+2,58+2,55+2,55+2,55+2,58+2,60+2,56+2,56+2,56+2,60+2,59+2,54+2,54+2,54+2,59+2,15+2,https://cdn.sofifa.net/players/246/002/22_120.png,https://cdn.sofifa.net/teams/110/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/gb-eng.png
261621,https://sofifa.com/player/261621/luke-mbete/220002,L. Mbete,Luke Mbete,Luke Mbete,CB,62,82,1.00E+06,700,17,9/18/2003,185,78,10,Manchester City,English Premier League,1,RES,79,NA,7/1/2020,2022,14,England,NA,NA,NA,Left,3,2,1,Medium/High,Normal (185+),No,2900000,NA,NA,65,32,47,57,61,66,36,27,61,60,29,56,39,28,55,59,62,67,58,58,56,49,68,67,66,24,66,59,30,38,43,57,61,64,58,6,14,10,9,7,NA,48+2,48+2,48+2,49,48,48,48,49,49+2,49+2,49+2,51+2,53+2,53+2,53+2,51+2,58+2,60+2,60+2,60+2,58+2,59+2,62+2,62+2,62+2,59+2,14+2,https://cdn.sofifa.net/players/261/621/22_120.png,https://cdn.sofifa.net/teams/10/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/gb-eng.png
205988,https://sofifa.com/player/205988/luke-shaw/220002,L. Shaw,Luke Shaw,Luke Shaw,LB,84,86,48500000,140000,25,7/12/1995,181,75,11,Manchester United,English Premier League,1,LB,23,NA,6/27/2014,2023,14,England,1318,LB,3,Left,2,3,2,High/Medium,Stocky (170-185),Yes,93400000,NA,"Injury Prone, Early Crosser, Speed Dribbler (AI)",79,54,79,80,81,80,85,44,78,82,56,80,83,54,69,82,76,81,75,82,77,70,83,80,79,54,84,79,78,81,44,83,83,83,79,10,12,13,7,7,NA,71+2,71+2,71+2,76,75,75,75,76,76+2,76+2,76+2,78+2,78+2,78+2,78+2,78+2,81+2,80+2,80+2,80+2,81+2,81+2,81+2,81+2,81+2,81+2,17+2,https://cdn.sofifa.net/players/205/988/22_120.png,https://cdn.sofifa.net/teams/11/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1318/60.png,https://cdn.sofifa.net/flags/gb-eng.png
254470,https://sofifa.com/player/254470/luke-thomas/220002,L. Thomas,Luke Thomas,Luke Thomas,"LWB, LB",71,81,3900000,32000,20,6/10/2001,177,68,95,Leicester City,English Premier League,1,SUB,33,NA,6/1/2017,2024,14,England,NA,NA,NA,Left,2,2,1,High/High,Lean (170-185),No,8200000,NA,NA,77,42,63,67,67,67,68,39,61,66,47,67,51,49,66,68,78,76,68,68,67,44,72,77,59,39,72,68,69,58,39,58,69,67,64,12,7,10,11,12,NA,59+2,59+2,59+2,64,62,62,62,64,63+2,63+2,63+2,67+2,65+2,65+2,65+2,67+2,69+2,67+2,67+2,67+2,69+2,69+2,66+2,66+2,66+2,69+2,17+2,https://cdn.sofifa.net/players/254/470/22_120.png,https://cdn.sofifa.net/teams/95/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/gb-eng.png
230672,https://sofifa.com/player/230672/lyanco-neves-vojnovic/220002,Lyanco,Lyanco,Lyanco,CB,72,80,4900000,27000,24,2/1/1997,187,83,17,Southampton,English Premier League,1,RES,31,NA,8/25/2021,2025,54,Brazil,NA,NA,NA,Right,3,2,1,Medium/High,Normal (185+),No,10300000,NA,NA,65,36,52,58,72,69,35,33,69,68,34,57,33,27,59,62,63,67,56,67,43,51,70,52,74,27,78,71,31,46,47,62,70,76,72,9,7,13,10,8,NA,52+2,52+2,52+2,52,52,52,52,52,54+2,54+2,54+2,54+2,57+2,57+2,57+2,54+2,63+2,67+2,67+2,67+2,63+2,65+2,72+2,72+2,72+2,65+2,15+2,https://cdn.sofifa.net/players/230/672/22_120.png,https://cdn.sofifa.net/teams/17/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/br.png
234472,https://sofifa.com/player/234472/mads-bech-sorensen/220002,M. S<f8>rensen,Mads Bech Sorensen,Mads Bech Sorensen,"CB, LB",68,77,2500000,14000,22,1/7/1999,193,92,1925,Brentford,English Premier League,1,SUB,29,NA,8/1/2017,2023,13,Denmark,NA,NA,NA,Left,3,2,1,Low/Medium,Stocky (185+),No,5500000,NA,Giant Throw-in,56,34,53,59,69,72,54,43,66,62,29,55,31,25,63,62,54,58,51,73,64,20,69,70,74,26,68,73,41,39,32,68,74,66,62,6,13,12,14,11,NA,51+2,51+2,51+2,53,51,51,51,53,53+2,53+2,53+2,56+2,58+2,58+2,58+2,56+2,64+2,66+2,66+2,66+2,64+2,65+2,68+2,68+2,68+2,65+2,18+2,https://cdn.sofifa.net/players/234/472/22_120.png,https://cdn.sofifa.net/teams/1925/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/dk.png
246402,https://sofifa.com/player/246402/mads-bidstrup/220002,M. Bidstrup,Mads Bidstrup,Mads Bidstrup,"CDM, CM",64,76,1300000,7000,20,2/25/2001,178,74,1925,Brentford,English Premier League,1,RES,28,NA,8/1/2020,2023,13,Denmark,NA,NA,NA,Right,3,3,1,Medium/Medium,Lean (170-185),No,2900000,NA,NA,63,52,64,66,61,63,63,52,58,69,52,62,54,42,64,67,66,60,69,60,88,55,49,65,63,50,62,58,52,63,42,64,61,64,58,11,14,11,6,13,NA,58+2,58+2,58+2,61,60,60,60,61,62+2,62+2,62+2,62+2,63+2,63+2,63+2,62+2,63+2,63+2,63+2,63+2,63+2,62+2,61+2,61+2,61+2,62+2,16+2,https://cdn.sofifa.net/players/246/402/22_120.png,https://cdn.sofifa.net/teams/1925/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/dk.png
238157,https://sofifa.com/player/238157/mads-roerslev/220002,M. Roerslev,Mads Roerslev,Mads Roerslev,"RWB, RB",67,77,2200000,12000,22,6/24/1999,184,67,1925,Brentford,English Premier League,1,SUB,30,NA,8/7/2019,2024,13,Denmark,NA,NA,NA,Right,3,3,1,Medium/Medium,Lean (170-185),No,4800000,NA,NA,75,39,59,64,60,65,73,32,43,62,37,63,53,35,51,61,72,77,70,63,71,51,73,69,64,40,60,60,60,54,35,64,63,63,57,13,12,14,8,12,NA,53+2,53+2,53+2,60,57,57,57,60,58+2,58+2,58+2,62+2,58+2,58+2,58+2,62+2,65+2,61+2,61+2,61+2,65+2,64+2,60+2,60+2,60+2,64+2,17+2,https://cdn.sofifa.net/players/238/157/22_120.png,https://cdn.sofifa.net/teams/1925/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/dk.png
226078,https://sofifa.com/player/226078/mahmoud-hassan/220002,Trezeguet,Trezeguet,Trezeguet,"RM, RW, LM",75,76,6500000,53000,26,10/1/1994,180,71,2,Aston Villa,English Premier League,1,SUB,17,NA,7/25/2019,2023,111,Egypt,NA,NA,NA,Right,4,4,3,High/High,Normal (170-185),Yes,12800000,NA,"Speed Dribbler (AI), Outside Foot Shot, Technical Dribbler (AI)",77,73,71,78,36,66,75,72,42,76,63,80,63,63,68,78,78,77,78,66,70,76,63,81,67,76,45,22,69,64,74,74,39,43,27,8,10,15,10,7,NA,70+3,70+3,70+3,75,73,73,73,75,73+3,73+3,73+3,74+2,69+3,69+3,69+3,74+2,59+3,55+3,55+3,55+3,59+3,55+3,46+3,46+3,46+3,55+3,15+3,https://cdn.sofifa.net/players/226/078/22_120.png,https://cdn.sofifa.net/teams/2/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/eg.png
264189,https://sofifa.com/player/264189/maksim-paskotsi/220002,M. Paskotsi,Maksim Paskotsi,Maksim Paskotsi,RB,60,80,650000,3000,18,1/19/2003,182,76,18,Tottenham Hotspur,English Premier League,1,RES,48,NA,7/1/2021,2023,208,Estonia,NA,NA,NA,Right,2,3,1,High/Medium,Lean (170-185),No,1900000,NA,NA,67,36,50,57,58,59,59,37,50,51,28,61,40,39,47,52,64,69,56,56,61,37,61,57,58,29,63,55,50,45,46,40,58,61,62,15,6,13,12,14,NA,49+2,49+2,49+2,53,51,51,51,53,51+2,51+2,51+2,55+2,51+2,51+2,51+2,55+2,58+2,55+2,55+2,55+2,58+2,58+2,58+2,58+2,58+2,58+2,17+2,https://cdn.sofifa.net/players/264/189/22_120.png,https://cdn.sofifa.net/teams/18/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/ee.png
245906,https://sofifa.com/player/245906/malachi-fagan-walcott/220002,M. Fagan-Walcott,Malachi Fagan-Walcott,Malachi Fagan-Walcott,CB,61,80,8.00E+05,6000,19,3/11/2002,185,80,18,Tottenham Hotspur,English Premier League,1,RES,46,NA,7/17/2018,2022,14,England,NA,NA,NA,Right,3,2,1,Medium/Medium,Normal (185+),No,2.00E+06,NA,NA,64,29,44,49,59,69,42,21,58,53,28,44,32,36,46,52,60,67,54,59,64,47,71,58,76,27,67,57,33,34,41,42,58,62,57,14,14,11,13,13,NA,45+2,45+2,45+2,45,44,44,44,45,45+2,45+2,45+2,47+2,47+2,47+2,47+2,47+2,55+2,56+2,56+2,56+2,55+2,57+2,61+2,61+2,61+2,57+2,18+2,https://cdn.sofifa.net/players/245/906/22_120.png,https://cdn.sofifa.net/teams/18/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/gb-eng.png
235454,https://sofifa.com/player/235454/malang-sarr/220002,M. Sarr,Malang Sarr,Malang Sarr,"CB, LB",74,78,5500000,56000,22,1/23/1999,182,75,5,Chelsea,English Premier League,1,SUB,31,NA,8/27/2020,2025,18,France,NA,NA,NA,Left,2,2,1,Low/High,Stocky (170-185),No,10600000,NA,NA,68,52,68,66,75,75,68,53,74,74,37,62,60,59,68,66,64,71,72,72,69,68,77,72,79,40,68,74,59,63,44,75,75,75,74,6,9,14,12,8,NA,64+2,64+2,64+2,64,63,63,63,64,64+2,64+2,64+2,66+2,67+2,67+2,67+2,66+2,71+2,72+2,72+2,72+2,71+2,72+2,74+2,74+2,74+2,72+2,16+2,https://cdn.sofifa.net/players/235/454/22_120.png,https://cdn.sofifa.net/teams/5/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/fr.png
188988,https://sofifa.com/player/188988/manuel-lanzini/220002,M. Lanzini,Manuel Lanzini,Manuel Lanzini,"CAM, CM, LM",77,77,10500000,64000,28,2/15/1993,167,59,19,West Ham United,English Premier League,1,CAM,10,NA,7/1/2016,2023,52,Argentina,NA,NA,NA,Right,3,4,2,Medium/Medium,Normal (170-),Yes,2.00E+07,NA,"Injury Prone, Flair, Long Shot Taker (AI), Playmaker (AI)",71,72,77,81,32,42,74,70,52,79,61,82,76,76,77,80,76,66,84,72,89,76,75,53,31,75,48,27,73,77,73,76,27,36,25,14,9,6,7,15,NA,70+2,70+2,70+2,76,75,75,75,76,77,77,77,75+2,71+2,71+2,71+2,75+2,55+2,53+2,53+2,53+2,55+2,51+2,42+2,42+2,42+2,51+2,18+2,https://cdn.sofifa.net/players/188/988/22_120.png,https://cdn.sofifa.net/teams/19/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/ar.png
183130,https://sofifa.com/player/183130/marc-albrighton/220002,M. Albrighton,Marc Albrighton,Marc Albrighton,"RM, RWB",76,76,6.00E+06,76000,31,11/18/1989,175,74,95,Leicester City,English Premier League,1,SUB,11,NA,7/1/2014,2024,14,England,NA,NA,NA,Right,3,3,2,High/High,Lean (170-185),Yes,11400000,NA,"Early Crosser, Long Passer (AI), Team Player",70,68,76,76,61,66,84,67,45,74,72,77,80,73,72,77,72,68,73,74,78,73,61,75,60,67,73,56,72,76,60,70,69,62,57,15,9,8,15,14,NA,69+2,69+2,69+2,74,73,73,73,74,74+2,74+2,74+2,75+1,73+2,73+2,73+2,75+1,70+2,68+2,68+2,68+2,70+2,67+2,62+2,62+2,62+2,67+2,20+2,https://cdn.sofifa.net/players/183/130/22_120.png,https://cdn.sofifa.net/teams/95/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/gb-eng.png
239231,https://sofifa.com/player/239231/marc-cucurella-saseta/220002,Cucurella,Marc Cucurella,Marc Cucurella,"LM, LB",81,87,41500000,63000,22,7/22/1998,172,66,1808,Brighton & Hove Albion,English Premier League,1,SUB,3,NA,8/31/2021,2026,45,Spain,NA,NA,NA,Left,3,3,1,High/Medium,Lean (170-185),No,87200000,NA,"Flair, Speed Dribbler (AI), Playmaker (AI)",79,67,78,80,73,74,81,68,57,81,55,80,78,48,79,81,78,80,78,82,83,73,77,88,66,65,76,73,79,78,47,74,71,78,77,13,7,9,10,11,NA,73+2,73+2,73+2,78,77,77,77,78,78+2,78+2,78+2,80+2,79+2,79+2,79+2,80+2,79+2,78+2,78+2,78+2,79+2,78+2,73+2,73+2,73+2,78+2,18+2,https://cdn.sofifa.net/players/239/231/22_120.png,https://cdn.sofifa.net/teams/1808/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/es.png
241159,https://sofifa.com/player/241159/marc-guehi/220002,M. Gu<e9>hi,Marc Guehi,Marc Guéhi,CB,73,84,6.00E+06,26000,20,7/13/2000,185,75,1799,Crystal Palace,English Premier League,1,LCB,6,NA,7/18/2021,2026,14,England,NA,NA,NA,Right,2,2,1,Medium/Medium,Stocky (185+),No,12600000,NA,NA,71,31,49,64,74,72,35,24,68,67,32,61,29,32,55,66,65,76,62,73,65,49,73,67,77,26,67,74,33,38,38,63,76,75,72,8,9,11,12,12,NA,52+2,52+2,52+2,53,53,53,53,53,54+2,54+2,54+2,56+2,58+2,58+2,58+2,56+2,66+2,68+2,68+2,68+2,66+2,68+2,73+2,73+2,73+2,68+2,17+2,https://cdn.sofifa.net/players/241/159/22_120.png,https://cdn.sofifa.net/teams/1799/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/gb-eng.png
248472,https://sofifa.com/player/248472/marcel-lavinier/220002,M. Lavinier,Marcel Edwin Rodrigues Lavinier,Marcel Edwin Rodrigues Lavinier,"RB, CB",58,74,525000,7000,20,12/16/2000,180,70,18,Tottenham Hotspur,English Premier League,1,RES,55,NA,10/3/2020,2022,14,England,NA,NA,NA,Right,4,2,1,Medium/Medium,Normal (170-185),No,1300000,NA,NA,59,39,45,51,56,60,55,32,51,50,41,49,38,36,34,51,61,58,58,55,65,46,61,58,60,43,62,54,49,40,38,43,55,59,61,10,10,7,13,7,NA,48+2,48+2,48+2,50,48,48,48,50,48+2,48+2,48+2,50+2,48+2,48+2,48+2,50+2,56+2,53+2,53+2,53+2,56+2,56+2,57+2,57+2,57+2,56+2,15+2,https://cdn.sofifa.net/players/248/472/22_120.png,https://cdn.sofifa.net/teams/18/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/gb-eng.png
259430,https://sofifa.com/player/259430/marcelo-pitaluga/220002,Marcelo Pitaluga,Marcelo Pitaluga,Marcelo Pitaluga,GK,57,78,475000,1000,18,12/20/2002,191,78,9,Liverpool,English Premier League,1,RES,53,NA,10/8/2020,2023,54,Brazil,NA,NA,NA,Right,1,1,1,Medium/Medium,Lean (185+),No,1400000,NA,NA,NA,NA,NA,NA,NA,NA,13,8,10,27,8,12,10,14,23,14,38,29,30,50,25,39,60,19,59,7,28,6,4,27,10,27,7,14,11,60,50,52,56,64,34,21+2,21+2,21+2,19,20,20,20,19,21+2,21+2,21+2,21+2,21+2,21+2,21+2,21+2,19+2,21+2,21+2,21+2,19+2,18+2,21+2,21+2,21+2,18+2,56+2,https://cdn.sofifa.net/players/259/430/22_120.png,https://cdn.sofifa.net/teams/9/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/br.png
192638,https://sofifa.com/player/192638/marcos-alonso-mendoza/220002,Marcos Alonso,Marcos Alonso,Marcos Alonso,"LWB, LB",79,79,1.50E+07,95000,30,12/28/1990,188,85,5,Chelsea,English Premier League,1,LWB,3,NA,8/31/2016,2023,45,Spain,NA,NA,NA,Left,3,3,2,High/Low,Lean (185+),Yes,27800000,#FK Specialist,Long Shot Taker (AI),58,74,78,77,75,77,83,70,83,82,76,78,85,86,71,83,61,55,64,80,55,84,73,82,76,75,75,72,77,67,63,75,68,80,77,9,7,13,9,12,NA,76+2,76+2,76+2,75,76,76,76,75,75+2,75+2,75+2,76+2,77+2,77+2,77+2,76+2,77+2,77+2,77+2,77+2,77+2,76+2,76+2,76+2,76+2,76+2,17+2,https://cdn.sofifa.net/players/192/638/22_120.png,https://cdn.sofifa.net/teams/5/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/es.png
204246,https://sofifa.com/player/204246/marcus-bettinelli/220002,M. Bettinelli,Marcus Bettinelli,Marcus Bettinelli,GK,71,73,1600000,40000,29,5/24/1992,194,82,5,Chelsea,English Premier League,1,RES,13,NA,7/28/2021,2023,14,England,NA,NA,NA,Right,3,1,1,Medium/Medium,Normal (185+),Yes,3100000,NA,NA,NA,NA,NA,NA,NA,NA,12,14,11,34,12,15,12,19,38,28,34,24,39,60,40,55,60,22,40,14,33,15,6,38,18,52,16,18,17,71,68,73,73,73,30,25+2,25+2,25+2,24,27,27,27,24,28+2,28+2,28+2,26+2,30+2,30+2,30+2,26+2,24+2,28+2,28+2,28+2,24+2,23+2,24+2,24+2,24+2,23+2,70+2,https://cdn.sofifa.net/players/204/246/22_120.png,https://cdn.sofifa.net/teams/5/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/gb-eng.png
241523,https://sofifa.com/player/241523/marcus-forss/220002,M. Forss,Marcus Forss,Marcus Forss,"ST, LW",68,78,2700000,17000,22,6/18/1999,182,76,1925,Brentford,English Premier League,1,SUB,9,NA,6/22/2017,2023,17,Finland,1334,SUB,26,Right,3,2,1,High/High,Lean (170-185),No,5900000,NA,Speed Dribbler (AI),74,69,44,64,39,68,32,72,62,54,64,64,38,28,35,63,74,74,60,68,72,73,66,64,69,59,72,34,72,52,70,65,23,48,50,14,11,7,10,9,NA,68+2,68+2,68+2,62,65,65,65,62,61+2,61+2,61+2,60+2,55+2,55+2,55+2,60+2,51+2,49+2,49+2,49+2,51+2,51+2,51+2,51+2,51+2,51+2,17+2,https://cdn.sofifa.net/players/241/523/22_120.png,https://cdn.sofifa.net/teams/1925/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1334/60.png,https://cdn.sofifa.net/flags/fi.png
231677,https://sofifa.com/player/231677/marcus-rashford/220002,M. Rashford,Marcus Rashford,Marcus Rashford,"LM, ST",85,89,77500000,150000,23,10/31/1997,186,70,11,Manchester United,English Premier League,1,SUB,10,NA,7/1/2014,2023,14,England,1318,SUB,11,Right,3,5,3,High/Medium,Unique,Yes,149200000,#Dribbler,"Power Free-Kick, Flair, Long Shot Taker (AI), Speed Dribbler (AI), Team Player",90,84,79,84,43,77,80,83,68,80,73,86,83,76,71,84,86,93,84,84,75,92,74,86,75,81,73,42,83,81,84,80,45,38,33,11,6,15,7,14,NA,83+3,83+3,83+3,84,84,84,84,84,83+3,83+3,83+3,83+3,77+3,77+3,77+3,83+3,67+3,64+3,64+3,64+3,67+3,63+3,57+3,57+3,57+3,63+3,18+3,https://cdn.sofifa.net/players/231/677/22_120.png,https://cdn.sofifa.net/teams/11/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1318/60.png,https://cdn.sofifa.net/flags/gb-eng.png
198039,https://sofifa.com/player/198039/mark-gillespie/220002,M. Gillespie,Mark Gillespie,Mark Gillespie,GK,70,72,1300000,16000,29,3/27/1992,192,83,13,Newcastle United,English Premier League,1,RES,29,NA,7/27/2020,2023,14,England,NA,NA,NA,Right,3,1,1,Medium/Medium,Normal (185+),No,2600000,NA,"GK Long Throw, Saves with Feet",NA,NA,NA,NA,NA,NA,13,16,11,34,12,17,12,15,35,29,34,35,37,59,53,50,69,39,66,12,23,25,15,42,19,56,12,11,19,72,66,66,71,73,34,28+2,28+2,28+2,27,29,29,29,27,30+2,30+2,30+2,29+2,32+2,32+2,32+2,29+2,27+2,30+2,30+2,30+2,27+2,26+2,27+2,27+2,27+2,26+2,69+2,https://cdn.sofifa.net/players/198/039/22_120.png,https://cdn.sofifa.net/teams/13/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/gb-eng.png
255474,https://sofifa.com/player/255474/mark-helm/220002,M. Helm,Mark Helm,Mark Helm,"CAM, CM",58,71,475000,3000,19,10/21/2001,178,70,1796,Burnley,English Premier League,1,RES,29,NA,7/1/2021,2023,14,England,NA,NA,NA,Right,4,2,1,Medium/High,Lean (170-185),No,1200000,NA,Long Shot Taker (AI),68,55,55,59,37,53,48,53,40,58,40,58,44,60,57,55,68,68,70,60,70,62,56,59,55,58,40,42,56,59,43,57,39,34,29,11,10,6,13,9,NA,56+2,56+2,56+2,58,58,58,58,58,58+2,58+2,58+2,58+2,56+2,56+2,56+2,58+2,49+2,49+2,49+2,49+2,49+2,47+2,43+2,43+2,43+2,47+2,16+2,https://cdn.sofifa.net/players/255/474/22_120.png,https://cdn.sofifa.net/teams/1796/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/gb-eng.png
152879,https://sofifa.com/player/152879/mark-noble/220002,M. Noble,Mark Noble,Mark Noble,"CM, CDM, CAM",75,75,2600000,55000,34,5/8/1987,177,76,19,West Ham United,English Premier League,1,SUB,16,NA,8/1/2004,2022,14,England,NA,NA,NA,Right,3,3,2,Medium/Medium,Normal (170-185),Yes,4900000,NA,"Dives Into Tackles (AI), Leadership, Long Passer (AI), Team Player",37,67,76,73,72,70,71,60,62,78,68,74,71,67,79,76,44,32,62,74,69,74,56,68,67,69,85,73,64,78,92,77,71,74,75,7,6,14,16,11,NA,65+2,65+2,65+2,67,68,68,68,67,71+2,71+2,71+2,68+2,75,75,75,68+2,70+2,75,75,75,70+2,69+2,71+2,71+2,71+2,69+2,17+2,https://cdn.sofifa.net/players/152/879/22_120.png,https://cdn.sofifa.net/teams/19/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/gb-eng.png
220407,https://sofifa.com/player/220407/martin-dubravka/220002,M. D<fa>bravka,Martin Dubravka,Martin Dúbravka,GK,81,81,1.30E+07,40000,32,1/15/1989,190,80,13,Newcastle United,English Premier League,1,SUB,1,NA,6/9/2018,2025,43,Slovakia,NA,NA,NA,Right,2,1,2,Medium/Medium,Normal (185+),Yes,24700000,NA,"GK Long Throw, Comes For Crosses",NA,NA,NA,NA,NA,NA,12,10,12,48,11,19,15,13,45,35,48,44,47,75,60,60,74,38,60,17,28,25,12,55,20,59,19,15,14,79,78,80,79,82,46,32+2,32+2,32+2,32,35,35,35,32,37+2,37+2,37+2,35+2,39+2,39+2,39+2,35+2,31+2,36+2,36+2,36+2,31+2,30+2,30+2,30+2,30+2,30+2,79+2,https://cdn.sofifa.net/players/220/407/22_120.png,https://cdn.sofifa.net/teams/13/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/sk.png
184037,https://sofifa.com/player/184037/martin-kelly/220002,M. Kelly,Martin Kelly,Martin Kelly,"CB, RB",74,74,2900000,39000,31,4/27/1990,191,77,1799,Crystal Palace,English Premier League,1,SUB,34,NA,8/14/2014,2023,14,England,NA,NA,NA,Right,3,2,2,Low/Medium,Normal (185+),Yes,5500000,NA,NA,50,44,59,61,76,68,66,38,77,68,39,58,60,35,64,67,49,51,53,75,49,61,70,49,77,38,71,73,42,39,58,72,76,77,75,7,11,8,7,8,NA,57+2,57+2,57+2,55,55,55,55,55,55+2,55+2,55+2,57+2,60+2,60+2,60+2,57+2,67+2,69+2,69+2,69+2,67+2,68+2,74,74,74,68+2,16+2,https://cdn.sofifa.net/players/184/037/22_120.png,https://cdn.sofifa.net/teams/1799/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/gb-eng.png
